"Date","variable","value"
"2020-07-25","BTC",9677.113281
"2020-07-26","BTC",9905.166992
"2020-07-27","BTC",10990.873047
"2020-07-28","BTC",10912.823242
"2020-07-29","BTC",11100.467773
"2020-07-30","BTC",11111.213867
"2020-07-31","BTC",11323.466797
"2020-08-01","BTC",11759.592773
"2020-08-02","BTC",11053.614258
"2020-08-03","BTC",11246.348633
"2020-08-04","BTC",11205.892578
"2020-08-05","BTC",11747.022461
"2020-08-06","BTC",11779.773438
"2020-08-07","BTC",11601.472656
"2020-08-08","BTC",11754.045898
"2020-08-09","BTC",11675.739258
"2020-08-10","BTC",11878.111328
"2020-08-11","BTC",11410.525391
"2020-08-12","BTC",11584.93457
"2020-08-13","BTC",11784.137695
"2020-08-14","BTC",11768.871094
"2020-08-15","BTC",11865.698242
"2020-08-16","BTC",11892.803711
"2020-08-17","BTC",12254.402344
"2020-08-18","BTC",11991.233398
"2020-08-19","BTC",11758.283203
"2020-08-20","BTC",11878.37207
"2020-08-21","BTC",11592.489258
"2020-08-22","BTC",11681.825195
"2020-08-23","BTC",11664.847656
"2020-08-24","BTC",11774.595703
"2020-08-25","BTC",11366.134766
"2020-08-26","BTC",11488.363281
"2020-08-27","BTC",11323.397461
"2020-08-28","BTC",11542.5
"2020-08-29","BTC",11506.865234
"2020-08-30","BTC",11711.505859
"2020-08-31","BTC",11680.820313
"2020-09-01","BTC",11970.478516
"2020-09-02","BTC",11414.03418
"2020-09-03","BTC",10245.296875
"2020-09-04","BTC",10511.813477
"2020-09-05","BTC",10169.567383
"2020-09-06","BTC",10280.351563
"2020-09-07","BTC",10369.563477
"2020-09-08","BTC",10131.516602
"2020-09-09","BTC",10242.347656
"2020-09-10","BTC",10363.138672
"2020-09-11","BTC",10400.915039
"2020-09-12","BTC",10442.170898
"2020-09-13","BTC",10323.755859
"2020-09-14","BTC",10680.837891
"2020-09-15","BTC",10796.951172
"2020-09-16","BTC",10974.905273
"2020-09-17","BTC",10948.990234
"2020-09-18","BTC",10944.585938
"2020-09-19","BTC",11094.34668
"2020-09-20","BTC",10938.271484
"2020-09-21","BTC",10462.259766
"2020-09-22","BTC",10538.459961
"2020-09-23","BTC",10225.864258
"2020-09-24","BTC",10745.548828
"2020-09-25","BTC",10702.290039
"2020-09-26","BTC",10754.4375
"2020-09-27","BTC",10774.426758
"2020-09-28","BTC",10721.327148
"2020-09-29","BTC",10848.830078
"2020-09-30","BTC",10787.618164
"2020-10-01","BTC",10623.330078
"2020-10-02","BTC",10585.164063
"2020-10-03","BTC",10565.493164
"2020-10-04","BTC",10684.428711
"2020-10-05","BTC",10804.000977
"2020-10-06","BTC",10621.664063
"2020-10-07","BTC",10679.136719
"2020-10-08","BTC",10923.62793
"2020-10-09","BTC",10923.62793
"2020-10-10","BTC",11296.361328
"2020-10-11","BTC",11384.181641
"2020-10-12","BTC",11384.181641
"2020-10-13","BTC",11384.181641
"2020-10-14","BTC",11429.506836
"2020-10-15","BTC",11495.349609
"2020-10-16","BTC",11322.123047
"2020-10-17","BTC",11358.101563
"2020-10-18","BTC",11483.359375
"2020-10-19","BTC",11742.037109
"2020-10-20","BTC",11916.334961
"2020-10-21","BTC",12823.689453
"2020-10-22","BTC",12965.891602
"2020-10-23","BTC",12931.539063
"2020-10-24","BTC",13108.0625
"2020-10-25","BTC",13031.173828
"2020-10-26","BTC",13075.248047
"2020-10-27","BTC",13654.21875
"2020-10-28","BTC",13271.285156
"2020-10-29","BTC",13437.882813
"2020-10-30","BTC",13546.522461
"2020-10-31","BTC",13780.995117
"2020-11-01","BTC",13737.109375
"2020-11-02","BTC",13550.489258
"2020-11-03","BTC",13950.300781
"2020-11-04","BTC",14133.707031
"2020-11-05","BTC",15579.848633
"2020-11-06","BTC",15565.880859
"2020-11-07","BTC",14833.753906
"2020-11-08","BTC",15479.567383
"2020-11-09","BTC",15332.31543
"2020-11-10","BTC",15290.902344
"2020-11-11","BTC",15701.339844
"2020-11-12","BTC",16276.34375
"2020-11-13","BTC",16317.808594
"2020-11-14","BTC",16068.138672
"2020-11-15","BTC",15955.587891
"2020-11-16","BTC",16716.111328
"2020-11-17","BTC",17645.40625
"2020-11-18","BTC",17804.005859
"2020-11-19","BTC",17817.089844
"2020-11-20","BTC",18621.314453
"2020-11-21","BTC",18642.232422
"2020-11-22","BTC",18370.001953
"2020-11-23","BTC",18364.121094
"2020-11-24","BTC",19107.464844
"2020-11-25","BTC",18732.121094
"2020-11-26","BTC",17150.623047
"2020-11-27","BTC",17108.402344
"2020-11-28","BTC",17717.414063
"2020-11-29","BTC",18177.484375
"2020-11-30","BTC",19625.835938
"2020-12-01","BTC",18802.998047
"2020-12-02","BTC",19201.091797
"2020-12-03","BTC",19445.398438
"2020-12-04","BTC",18699.765625
"2020-12-05","BTC",19154.230469
"2020-12-06","BTC",19345.121094
"2020-12-07","BTC",19191.630859
"2020-12-08","BTC",18321.144531
"2020-12-09","BTC",18553.916016
"2020-12-10","BTC",18264.992188
"2020-12-11","BTC",18058.904297
"2020-12-12","BTC",18803.65625
"2020-12-13","BTC",19142.382813
"2020-12-14","BTC",19246.644531
"2020-12-15","BTC",19417.076172
"2020-12-16","BTC",21310.597656
"2020-12-17","BTC",22805.162109
"2020-12-18","BTC",23137.960938
"2020-12-19","BTC",23869.832031
"2020-12-20","BTC",23477.294922
"2020-12-21","BTC",22803.082031
"2020-12-22","BTC",23783.029297
"2020-12-23","BTC",23241.345703
"2020-12-24","BTC",23735.949219
"2020-12-25","BTC",24664.791016
"2020-12-26","BTC",26437.037109
"2020-12-27","BTC",26272.294922
"2020-12-28","BTC",27084.808594
"2020-12-29","BTC",27362.4375
"2020-12-30","BTC",28840.953125
"2020-12-31","BTC",29001.720703
"2021-01-01","BTC",29374.152344
"2021-01-02","BTC",32127.267578
"2021-01-03","BTC",32782.023438
"2021-01-04","BTC",31971.914063
"2021-01-05","BTC",33992.429688
"2021-01-06","BTC",36824.363281
"2021-01-07","BTC",39371.042969
"2021-01-08","BTC",40797.609375
"2021-01-09","BTC",40254.546875
"2021-01-10","BTC",38356.441406
"2021-01-11","BTC",35566.65625
"2021-01-12","BTC",33922.960938
"2021-01-13","BTC",37316.359375
"2021-01-14","BTC",39187.328125
"2021-01-15","BTC",36825.367188
"2021-01-16","BTC",36178.140625
"2021-01-17","BTC",35791.277344
"2021-01-18","BTC",36630.074219
"2021-01-19","BTC",36069.804688
"2021-01-20","BTC",35547.75
"2021-01-21","BTC",30825.699219
"2021-01-22","BTC",33005.761719
"2021-01-23","BTC",32067.642578
"2021-01-24","BTC",32289.378906
"2021-01-25","BTC",32366.392578
"2021-01-26","BTC",32569.849609
"2021-01-27","BTC",30432.546875
"2021-01-28","BTC",31649.605469
"2021-01-29","BTC",34316.386719
"2021-01-30","BTC",34269.523438
"2021-01-31","BTC",33114.359375
"2021-02-01","BTC",33537.175781
"2021-02-02","BTC",35510.289063
"2021-02-03","BTC",37472.089844
"2021-02-04","BTC",36926.066406
"2021-02-05","BTC",38144.308594
"2021-02-06","BTC",39266.011719
"2021-02-07","BTC",38903.441406
"2021-02-08","BTC",46196.464844
"2021-02-09","BTC",46481.105469
"2021-02-10","BTC",44918.183594
"2021-02-11","BTC",47909.332031
"2021-02-12","BTC",47504.851563
"2021-02-13","BTC",47105.515625
"2021-02-14","BTC",48717.289063
"2021-02-15","BTC",47945.058594
"2021-02-16","BTC",49199.871094
"2021-02-17","BTC",52149.007813
"2021-02-18","BTC",51679.796875
"2021-02-19","BTC",55888.132813
"2021-02-20","BTC",56099.519531
"2021-02-21","BTC",57539.945313
"2021-02-22","BTC",54207.320313
"2021-02-23","BTC",48824.425781
"2021-02-24","BTC",49705.332031
"2021-02-25","BTC",47093.851563
"2021-02-26","BTC",46339.761719
"2021-02-27","BTC",46188.453125
"2021-02-28","BTC",45137.769531
"2021-03-01","BTC",49631.242188
"2021-03-02","BTC",48378.988281
"2021-03-03","BTC",50538.242188
"2021-03-04","BTC",48561.167969
"2021-03-05","BTC",48927.304688
"2021-03-06","BTC",48912.382813
"2021-03-07","BTC",51206.691406
"2021-03-08","BTC",52246.523438
"2021-03-09","BTC",54824.117188
"2021-03-10","BTC",56008.550781
"2021-03-11","BTC",57805.121094
"2021-03-12","BTC",57332.089844
"2021-03-13","BTC",61243.085938
"2021-03-14","BTC",59302.316406
"2021-03-15","BTC",55907.199219
"2021-03-16","BTC",56804.902344
"2021-03-17","BTC",58870.894531
"2021-03-18","BTC",57858.921875
"2021-03-19","BTC",58346.652344
"2021-03-20","BTC",58313.644531
"2021-03-21","BTC",57523.421875
"2021-03-22","BTC",54529.144531
"2021-03-23","BTC",54738.945313
"2021-03-24","BTC",52774.265625
"2021-03-25","BTC",51704.160156
"2021-03-26","BTC",55137.3125
"2021-03-27","BTC",55973.511719
"2021-03-28","BTC",55950.746094
"2021-03-29","BTC",57750.199219
"2021-03-30","BTC",58917.691406
"2021-03-31","BTC",58918.832031
"2021-04-01","BTC",59095.808594
"2021-04-02","BTC",59773.675781
"2016-04-02","ETH",11.5989
"2016-04-03","ETH",11.6183
"2016-04-04","ETH",11.1573
"2016-04-05","ETH",10.4381
"2016-04-06","ETH",10.6854
"2016-04-07","ETH",10.0697
"2016-04-08","ETH",9.71959
"2016-04-09","ETH",9.15062
"2016-04-10","ETH",8.93634
"2016-04-11","ETH",8.64379
"2016-04-12","ETH",7.44231
"2016-04-13","ETH",8.04442
"2016-04-14","ETH",8.38724
"2016-04-15","ETH",8.24278
"2016-04-16","ETH",8.6095
"2016-04-17","ETH",9.3091
"2016-04-18","ETH",9.036
"2016-04-19","ETH",8.71488
"2016-04-20","ETH",8.46579
"2016-04-21","ETH",8.10217
"2016-04-22","ETH",7.82126
"2016-04-23","ETH",8.29479
"2016-04-24","ETH",8.00135
"2016-04-25","ETH",7.55434
"2016-04-26","ETH",7.39704
"2016-04-27","ETH",7.75997
"2016-04-28","ETH",7.17253
"2016-04-29","ETH",7.45729
"2016-04-30","ETH",8.81398
"2016-05-01","ETH",8.8465
"2016-05-02","ETH",10.1632
"2016-05-03","ETH",9.31127
"2016-05-04","ETH",9.41377
"2016-05-05","ETH",9.8261
"2016-05-06","ETH",9.34664
"2016-05-07","ETH",9.37051
"2016-05-08","ETH",9.48293
"2016-05-09","ETH",9.29773
"2016-05-10","ETH",9.36152
"2016-05-11","ETH",9.99628
"2016-05-12","ETH",10.0578
"2016-05-13","ETH",10.5066
"2016-05-14","ETH",10.2397
"2016-05-15","ETH",9.96235
"2016-05-16","ETH",11.1713
"2016-05-17","ETH",12.1988
"2016-05-18","ETH",13.5586
"2016-05-19","ETH",14.7697
"2016-05-20","ETH",13.6356
"2016-05-21","ETH",14.015
"2016-05-22","ETH",14.2861
"2016-05-23","ETH",13.4615
"2016-05-24","ETH",12.7323
"2016-05-25","ETH",12.526
"2016-05-26","ETH",12.4304
"2016-05-27","ETH",11.2958
"2016-05-28","ETH",11.8929
"2016-05-29","ETH",12.3504
"2016-05-30","ETH",12.7253
"2016-05-31","ETH",14.0773
"2016-06-01","ETH",14.0015
"2016-06-02","ETH",13.738
"2016-06-03","ETH",13.8467
"2016-06-04","ETH",13.7404
"2016-06-05","ETH",13.975
"2016-06-06","ETH",13.9341
"2016-06-07","ETH",14.512
"2016-06-08","ETH",14.4177
"2016-06-09","ETH",14.3986
"2016-06-10","ETH",13.9086
"2016-06-11","ETH",14.1916
"2016-06-12","ETH",15.7437
"2016-06-13","ETH",17.602699
"2016-06-14","ETH",18.8932
"2016-06-15","ETH",18.3543
"2016-06-16","ETH",20.5886
"2016-06-17","ETH",15.3768
"2016-06-18","ETH",11.3307
"2016-06-19","ETH",12.2342
"2016-06-20","ETH",11.8395
"2016-06-21","ETH",13.3067
"2016-06-22","ETH",13.0951
"2016-06-23","ETH",13.6762
"2016-06-24","ETH",14.3321
"2016-06-25","ETH",14.283
"2016-06-26","ETH",13.8502
"2016-06-27","ETH",13.8839
"2016-06-28","ETH",12.1756
"2016-06-29","ETH",12.6112
"2016-06-30","ETH",12.4615
"2016-07-01","ETH",12.1995
"2016-07-02","ETH",12.1284
"2016-07-03","ETH",11.7202
"2016-07-04","ETH",11.471
"2016-07-05","ETH",10.6114
"2016-07-06","ETH",10.5289
"2016-07-07","ETH",10.1094
"2016-07-08","ETH",11.3946
"2016-07-09","ETH",10.9655
"2016-07-10","ETH",10.9476
"2016-07-11","ETH",10.459
"2016-07-12","ETH",10.5161
"2016-07-13","ETH",10.5005
"2016-07-14","ETH",11.5132
"2016-07-15","ETH",11.9516
"2016-07-16","ETH",11.6528
"2016-07-17","ETH",11.1587
"2016-07-18","ETH",11.0344
"2016-07-19","ETH",11.6191
"2016-07-20","ETH",12.4506
"2016-07-21","ETH",12.6507
"2016-07-22","ETH",14.6619
"2016-07-23","ETH",14.2997
"2016-07-24","ETH",12.7495
"2016-07-25","ETH",13.8361
"2016-07-26","ETH",11.9895
"2016-07-27","ETH",12.9728
"2016-07-28","ETH",12.8436
"2016-07-29","ETH",12.7946
"2016-07-30","ETH",12.461
"2016-07-31","ETH",11.8759
"2016-08-01","ETH",10.9416
"2016-08-02","ETH",8.78728
"2016-08-03","ETH",10.2939
"2016-08-04","ETH",11.0428
"2016-08-05","ETH",10.9254
"2016-08-06","ETH",10.8811
"2016-08-07","ETH",10.9116
"2016-08-08","ETH",11.2454
"2016-08-09","ETH",12.2443
"2016-08-10","ETH",12.1432
"2016-08-11","ETH",11.6909
"2016-08-12","ETH",11.7785
"2016-08-13","ETH",11.5713
"2016-08-14","ETH",11.1948
"2016-08-15","ETH",11.2184
"2016-08-16","ETH",11.1397
"2016-08-17","ETH",10.7528
"2016-08-18","ETH",10.7561
"2016-08-19","ETH",10.7487
"2016-08-20","ETH",11.2474
"2016-08-21","ETH",11.1792
"2016-08-22","ETH",11.1209
"2016-08-23","ETH",11.0306
"2016-08-24","ETH",11.036
"2016-08-25","ETH",11.3574
"2016-08-26","ETH",11.2954
"2016-08-27","ETH",11.1482
"2016-08-28","ETH",10.9293
"2016-08-29","ETH",10.9838
"2016-08-30","ETH",11.2289
"2016-08-31","ETH",11.6724
"2016-09-01","ETH",11.9949
"2016-09-02","ETH",12.113
"2016-09-03","ETH",11.7587
"2016-09-04","ETH",11.6799
"2016-09-05","ETH",11.717
"2016-09-06","ETH",11.6891
"2016-09-07","ETH",11.5479
"2016-09-08","ETH",11.3459
"2016-09-09","ETH",11.6528
"2016-09-10","ETH",12.1685
"2016-09-11","ETH",11.6384
"2016-09-12","ETH",11.8937
"2016-09-13","ETH",11.9187
"2016-09-14","ETH",11.9232
"2016-09-15","ETH",11.937
"2016-09-16","ETH",12.5558
"2016-09-17","ETH",12.6986
"2016-09-18","ETH",12.4312
"2016-09-19","ETH",13.189
"2016-09-20","ETH",14.4303
"2016-09-21","ETH",13.7685
"2016-09-22","ETH",13.2476
"2016-09-23","ETH",13.3313
"2016-09-24","ETH",12.8779
"2016-09-25","ETH",13.1009
"2016-09-26","ETH",12.8231
"2016-09-27","ETH",13.0983
"2016-09-28","ETH",13.2748
"2016-09-29","ETH",13.0734
"2016-09-30","ETH",13.2248
"2016-10-01","ETH",13.1727
"2016-10-02","ETH",13.1997
"2016-10-03","ETH",13.4524
"2016-10-04","ETH",13.277
"2016-10-05","ETH",13.0357
"2016-10-06","ETH",12.8543
"2016-10-07","ETH",12.6671
"2016-10-08","ETH",12.2191
"2016-10-09","ETH",12.0537
"2016-10-10","ETH",11.7555
"2016-10-11","ETH",11.7857
"2016-10-12","ETH",11.9335
"2016-10-13","ETH",11.963
"2016-10-14","ETH",11.9382
"2016-10-15","ETH",11.9834
"2016-10-16","ETH",11.9516
"2016-10-17","ETH",12.005
"2016-10-18","ETH",12.5885
"2016-10-19","ETH",12.0226
"2016-10-20","ETH",12.099
"2016-10-21","ETH",12.1754
"2016-10-22","ETH",12.0715
"2016-10-23","ETH",12.036
"2016-10-24","ETH",11.969
"2016-10-25","ETH",11.414
"2016-10-26","ETH",11.532
"2016-10-27","ETH",11.4997
"2016-10-28","ETH",11.0851
"2016-10-29","ETH",10.4446
"2016-10-30","ETH",11.1828
"2016-10-31","ETH",10.9982
"2016-11-01","ETH",10.7661
"2016-11-02","ETH",10.7526
"2016-11-03","ETH",10.801
"2016-11-04","ETH",11.0907
"2016-11-05","ETH",11.0025
"2016-11-06","ETH",10.8735
"2016-11-07","ETH",10.8088
"2016-11-08","ETH",10.8337
"2016-11-09","ETH",10.6555
"2016-11-10","ETH",10.5245
"2016-11-11","ETH",10.2899
"2016-11-12","ETH",9.87796
"2016-11-13","ETH",10.1015
"2016-11-14","ETH",9.96648
"2016-11-15","ETH",10.2175
"2016-11-16","ETH",10.0591
"2016-11-17","ETH",9.99118
"2016-11-18","ETH",9.47616
"2016-11-19","ETH",9.66276
"2016-11-20","ETH",9.57928
"2016-11-21","ETH",9.62082
"2016-11-22","ETH",9.90572
"2016-11-23","ETH",9.84362
"2016-11-24","ETH",9.23167
"2016-11-25","ETH",9.40205
"2016-11-26","ETH",9.32811
"2016-11-27","ETH",8.99847
"2016-11-28","ETH",8.72482
"2016-11-29","ETH",8.17412
"2016-11-30","ETH",8.58754
"2016-12-01","ETH",8.4525
"2016-12-02","ETH",7.75996
"2016-12-03","ETH",7.92134
"2016-12-04","ETH",7.44368
"2016-12-05","ETH",6.82166
"2016-12-06","ETH",7.86893
"2016-12-07","ETH",8.38148
"2016-12-08","ETH",8.23051
"2016-12-09","ETH",8.44601
"2016-12-10","ETH",8.12516
"2016-12-11","ETH",8.19362
"2016-12-12","ETH",8.52221
"2016-12-13","ETH",8.42285
"2016-12-14","ETH",8.26523
"2016-12-15","ETH",7.82847
"2016-12-16","ETH",7.85821
"2016-12-17","ETH",7.87659
"2016-12-18","ETH",7.86532
"2016-12-19","ETH",7.64382
"2016-12-20","ETH",7.66004
"2016-12-21","ETH",7.9144
"2016-12-22","ETH",7.585
"2016-12-23","ETH",7.16615
"2016-12-24","ETH",7.26577
"2016-12-25","ETH",7.17508
"2016-12-26","ETH",7.27409
"2016-12-27","ETH",7.17082
"2016-12-28","ETH",7.52011
"2016-12-29","ETH",8.28416
"2016-12-30","ETH",8.15998
"2016-12-31","ETH",7.9691
"2017-01-01","ETH",8.17257
"2017-01-02","ETH",8.37851
"2017-01-03","ETH",9.72525
"2017-01-04","ETH",11.2516
"2017-01-05","ETH",10.2544
"2017-01-06","ETH",10.2547
"2017-01-07","ETH",9.86719
"2017-01-08","ETH",10.2898
"2017-01-09","ETH",10.3256
"2017-01-10","ETH",10.5496
"2017-01-11","ETH",9.71776
"2017-01-12","ETH",9.86133
"2017-01-13","ETH",9.7695
"2017-01-14","ETH",9.64666
"2017-01-15","ETH",9.90426
"2017-01-16","ETH",9.6365
"2017-01-17","ETH",10.3023
"2017-01-18","ETH",10.2278
"2017-01-19","ETH",10.3972
"2017-01-20","ETH",10.6006
"2017-01-21","ETH",10.9092
"2017-01-22","ETH",10.7032
"2017-01-23","ETH",10.8208
"2017-01-24","ETH",10.6325
"2017-01-25","ETH",10.5705
"2017-01-26","ETH",10.5891
"2017-01-27","ETH",10.5373
"2017-01-28","ETH",10.565
"2017-01-29","ETH",10.484
"2017-01-30","ETH",10.5712
"2017-01-31","ETH",10.7275
"2017-02-01","ETH",10.7321
"2017-02-02","ETH",10.8214
"2017-02-03","ETH",11.1145
"2017-02-04","ETH",11.4335
"2017-02-05","ETH",11.353
"2017-02-06","ETH",11.3894
"2017-02-07","ETH",11.5153
"2017-02-08","ETH",11.4312
"2017-02-09","ETH",11.0322
"2017-02-10","ETH",11.2789
"2017-02-11","ETH",11.3495
"2017-02-12","ETH",11.3992
"2017-02-13","ETH",11.2695
"2017-02-14","ETH",13.0252
"2017-02-15","ETH",12.9197
"2017-02-16","ETH",12.9037
"2017-02-17","ETH",12.6765
"2017-02-18","ETH",12.8102
"2017-02-19","ETH",12.7585
"2017-02-20","ETH",12.4301
"2017-02-21","ETH",12.6684
"2017-02-22","ETH",12.5997
"2017-02-23","ETH",13.1194
"2017-02-24","ETH",13.0692
"2017-02-25","ETH",13.5487
"2017-02-26","ETH",14.52
"2017-02-27","ETH",15.3965
"2017-02-28","ETH",15.8172
"2017-03-01","ETH",17.349701
"2017-03-02","ETH",19.030199
"2017-03-03","ETH",19.459
"2017-03-04","ETH",18.6189
"2017-03-05","ETH",19.302299
"2017-03-06","ETH",19.6057
"2017-03-07","ETH",18.888599
"2017-03-08","ETH",16.6513
"2017-03-09","ETH",17.7547
"2017-03-10","ETH",19.3323
"2017-03-11","ETH",21.4725
"2017-03-12","ETH",23.4377
"2017-03-13","ETH",28.592899
"2017-03-14","ETH",28.6546
"2017-03-15","ETH",35.055901
"2017-03-16","ETH",46.345798
"2017-03-17","ETH",46.827999
"2017-03-18","ETH",34.160198
"2017-03-19","ETH",44.740101
"2017-03-20","ETH",43.390202
"2017-03-21","ETH",43.1451
"2017-03-22","ETH",42.342098
"2017-03-23","ETH",43.678398
"2017-03-24","ETH",53.107498
"2017-03-25","ETH",51.25
"2017-03-26","ETH",50.521599
"2017-03-27","ETH",49.666901
"2017-03-28","ETH",50.774899
"2017-03-29","ETH",53.126099
"2017-03-30","ETH",52.205799
"2017-03-31","ETH",50.0373
"2017-04-01","ETH",50.699501
"2017-04-02","ETH",48.748699
"2017-04-03","ETH",44.3564
"2017-04-04","ETH",44.641899
"2017-04-05","ETH",45.304001
"2017-04-06","ETH",43.2421
"2017-04-07","ETH",42.162601
"2017-04-08","ETH",44.307098
"2017-04-09","ETH",43.266998
"2017-04-10","ETH",43.4352
"2017-04-11","ETH",43.4072
"2017-04-12","ETH",46.2873
"2017-04-13","ETH",50.219398
"2017-04-14","ETH",47.5741
"2017-04-15","ETH",49.101501
"2017-04-16","ETH",48.718498
"2017-04-17","ETH",48.3046
"2017-04-18","ETH",50.7075
"2017-04-19","ETH",48.305302
"2017-04-20","ETH",49.672199
"2017-04-21","ETH",48.2244
"2017-04-22","ETH",48.553001
"2017-04-23","ETH",48.4893
"2017-04-24","ETH",50.031502
"2017-04-25","ETH",49.891201
"2017-04-26","ETH",52.720299
"2017-04-27","ETH",62.167702
"2017-04-28","ETH",70.159203
"2017-04-29","ETH",68.3769
"2017-04-30","ETH",79.021202
"2017-05-01","ETH",76.296997
"2017-05-02","ETH",77.263802
"2017-05-03","ETH",79.718201
"2017-05-04","ETH",96.9814
"2017-05-05","ETH",94.398499
"2017-05-06","ETH",97.813499
"2017-05-07","ETH",94.007301
"2017-05-08","ETH",91.420403
"2017-05-09","ETH",91.162903
"2017-05-10","ETH",89.524902
"2017-05-11","ETH",89.8797
"2017-05-12","ETH",88.655403
"2017-05-13","ETH",90.835403
"2017-05-14","ETH",90.786499
"2017-05-15","ETH",92.414902
"2017-05-16","ETH",89.438004
"2017-05-17","ETH",89.860397
"2017-05-18","ETH",96.906303
"2017-05-19","ETH",129.526993
"2017-05-20","ETH",126.521004
"2017-05-21","ETH",157.936996
"2017-05-22","ETH",174.261002
"2017-05-23","ETH",181.951996
"2017-05-24","ETH",190.046005
"2017-05-25","ETH",174.445999
"2017-05-26","ETH",160.403
"2017-05-27","ETH",157.757996
"2017-05-28","ETH",170.511002
"2017-05-29","ETH",194.908997
"2017-05-30","ETH",231.910995
"2017-05-31","ETH",230.669006
"2017-06-01","ETH",222.238998
"2017-06-02","ETH",223.774994
"2017-06-03","ETH",224.376007
"2017-06-04","ETH",245.332001
"2017-06-05","ETH",248.464005
"2017-06-06","ETH",264.466003
"2017-06-07","ETH",258.071014
"2017-06-08","ETH",261.665985
"2017-06-09","ETH",281.737
"2017-06-10","ETH",337.667999
"2017-06-11","ETH",340.609009
"2017-06-12","ETH",401.48999
"2017-06-13","ETH",397.536987
"2017-06-14","ETH",359.053009
"2017-06-15","ETH",361.933014
"2017-06-16","ETH",370.22699
"2017-06-17","ETH",379.414001
"2017-06-18","ETH",371.458008
"2017-06-19","ETH",370.056
"2017-06-20","ETH",359.005005
"2017-06-21","ETH",336.872009
"2017-06-22","ETH",336.371002
"2017-06-23","ETH",341.739014
"2017-06-24","ETH",323.696014
"2017-06-25","ETH",303.247986
"2017-06-26","ETH",272.691986
"2017-06-27","ETH",293.088013
"2017-06-28","ETH",327.927002
"2017-06-29","ETH",302.882996
"2017-06-30","ETH",294.915985
"2017-07-01","ETH",274.601013
"2017-07-02","ETH",287.987
"2017-07-03","ETH",282.89801
"2017-07-04","ETH",273.303009
"2017-07-05","ETH",268.773987
"2017-07-06","ETH",270.549011
"2017-07-07","ETH",245.990997
"2017-07-08","ETH",251.697006
"2017-07-09","ETH",242.136993
"2017-07-10","ETH",215.356995
"2017-07-11","ETH",197.404007
"2017-07-12","ETH",230.774002
"2017-07-13","ETH",209.733002
"2017-07-14","ETH",199.662003
"2017-07-15","ETH",170.654999
"2017-07-16","ETH",157.363007
"2017-07-17","ETH",193.423996
"2017-07-18","ETH",234.391006
"2017-07-19","ETH",199.703003
"2017-07-20","ETH",227.264999
"2017-07-21","ETH",218.304993
"2017-07-22","ETH",229.475998
"2017-07-23","ETH",225.951004
"2017-07-24","ETH",224.710999
"2017-07-25","ETH",206.710007
"2017-07-26","ETH",203.953003
"2017-07-27","ETH",204.317993
"2017-07-28","ETH",193.123001
"2017-07-29","ETH",205.789001
"2017-07-30","ETH",197.977997
"2017-07-31","ETH",203.871002
"2017-08-01","ETH",226.768997
"2017-08-02","ETH",219.951996
"2017-08-03","ETH",225.341995
"2017-08-04","ETH",223.072998
"2017-08-05","ETH",256.506989
"2017-08-06","ETH",261.566986
"2017-08-07","ETH",269.179993
"2017-08-08","ETH",296.769012
"2017-08-09","ETH",296.027008
"2017-08-10","ETH",295.891998
"2017-08-11","ETH",308.864014
"2017-08-12","ETH",310.601013
"2017-08-13","ETH",298.063995
"2017-08-14","ETH",300.096985
"2017-08-15","ETH",289.817993
"2017-08-16","ETH",302.266998
"2017-08-17","ETH",301.457001
"2017-08-18","ETH",295.589996
"2017-08-19","ETH",297.470001
"2017-08-20","ETH",301.428009
"2017-08-21","ETH",321.591003
"2017-08-22","ETH",314.785004
"2017-08-23","ETH",317.519012
"2017-08-24","ETH",325.610992
"2017-08-25","ETH",331.915009
"2017-08-26","ETH",333.881989
"2017-08-27","ETH",347.893005
"2017-08-28","ETH",347.747009
"2017-08-29","ETH",370.666992
"2017-08-30","ETH",378.484985
"2017-08-31","ETH",383.041992
"2017-09-01","ETH",387.740997
"2017-09-02","ETH",348.984009
"2017-09-03","ETH",347.484009
"2017-09-04","ETH",295.17099
"2017-09-05","ETH",312.988007
"2017-09-06","ETH",334.338013
"2017-09-07","ETH",329.428009
"2017-09-08","ETH",296.497009
"2017-09-09","ETH",294.404999
"2017-09-10","ETH",288.747009
"2017-09-11","ETH",294.532013
"2017-09-12","ETH",291.463989
"2017-09-13","ETH",277.112
"2017-09-14","ETH",213.908005
"2017-09-15","ETH",250.464005
"2017-09-16","ETH",246.522003
"2017-09-17","ETH",251.748993
"2017-09-18","ETH",293.497009
"2017-09-19","ETH",282.803986
"2017-09-20","ETH",283.742004
"2017-09-21","ETH",258.579987
"2017-09-22","ETH",264.309998
"2017-09-23","ETH",286.167999
"2017-09-24","ETH",282.483002
"2017-09-25","ETH",292.332001
"2017-09-26","ETH",287.437988
"2017-09-27","ETH",306.46701
"2017-09-28","ETH",299.154999
"2017-09-29","ETH",291.46701
"2017-09-30","ETH",301.464996
"2017-10-01","ETH",302.337006
"2017-10-02","ETH",297.475006
"2017-10-03","ETH",292.463013
"2017-10-04","ETH",292.65799
"2017-10-05","ETH",295.863007
"2017-10-06","ETH",308.588013
"2017-10-07","ETH",311.123993
"2017-10-08","ETH",308.608002
"2017-10-09","ETH",297.391998
"2017-10-10","ETH",299.869995
"2017-10-11","ETH",303.455994
